id,recordDate,recordTime,date,shift,shiftStartAt,shiftEndAt,machineId,machineName,productName,partNo,step,workMinutes,timeSlots,minutesPerSlot,machineSpeed,cavityQty,normalMinutes,changeoverMinutes,inspectionMinutes,equipmentRepairMinutes,moldRepairMinutes,materialChangeMinutes,emergencyStopMinutes,meetingMinutes,plannedStopMinutes,goodQty,ngQty,testQty,note,createdAt,updatedAt,source
seed-1-ocp-80t-101,,,2026-04-06,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,999.11,199.82,5,110,3,170,0,55,0,689.11,0,0,85,0,42333,33,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-102,,,2026-04-07,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,798.14,159.63,5,110,3,70,0,20,0,633.14,0,0,75,0,14229,39,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-103,,,2026-04-08,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,999.82,199.96,5,110,3,305,0,60,0,509.82,20,0,105,0,97725,45,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-104,,,2026-04-09,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1002.3,200.46,5,110,3,395,0,65,0,397.3,50,0,95,0,164046,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-105,,,2026-04-09,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,907.84,181.57,5,110,3,150,0,35,0,657.84,0,0,65,0,42138,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-106,,,2026-04-11,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,471.22,94.24,5,80,2,105,0,5,0,111.22,0,0,0,250,15860,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-107,,,2026-04-17,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1132.32,226.46,5,80,2,330,0,40,0,707.32,0,0,55,0,31352,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-108,,,2026-04-20,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1237.48,247.5,5,80,2,470,0,50,0,577.48,10,0,130,0,62506,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-109,,,2026-04-21,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1170.13,234.03,5,80,2,355,0,55,0,660.13,0,0,100,0,43452,50,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-110,,,2026-04-22,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1036.63,207.33,5,80,2,265,0,30,0,666.63,15,0,60,0,36254,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-111,,,2026-04-23,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,90,18,5,80,2,25,0,0,0,0,0,0,65,0,0,426,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-112,,,2026-04-24,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1122.16,224.43,5,80,2,470,0,105,0,462.16,0,0,85,0,76476,300,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-113,,,2026-04-24,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,281.1,56.22,5,80,2,70,0,125,0,66.1,0,0,10,10,11860,32,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-114,,,2026-04-25,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1121.02,224.2,5,80,2,35,0,80,70,936.02,0,0,0,0,3470,510,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-115,,,2026-04-25,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1131.28,226.26,5,80,2,395,0,10,0,701.28,0,0,25,0,40104,84,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-116,,,2026-04-27,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1141.6,228.32,5,80,2,380,0,100,0,566.6,25,0,70,0,52580,2020,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-117,,,2026-04-27,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,950.91,190.18,5,80,2,295,0,10,0,440.91,0,0,50,155,31580,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-118,,,2026-04-28,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,716.73,143.35,5,80,2,155,0,70,0,416.73,0,0,75,0,30648,240,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-119,,,2026-04-28,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,374.35,74.87,5,80,2,145,0,25,0,154.35,0,0,20,30,24800,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-120,,,2026-04-29,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,879.93,175.99,5,100,2,85,60,165,0,489.93,0,0,80,0,14400,400,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-121,,,2026-04-30,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,701.67,140.33,5,100,2,105,0,100,0,406.67,0,0,90,0,24270,400,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-122,,,2026-05-02,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1488.01,297.6,5,120,2,290,0,30,0,1083.01,5,0,80,0,35346,700,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-123,,,2026-05-04,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1177.12,235.42,5,120,2,340,0,50,0,637.12,60,0,90,0,66600,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-124,,,2026-05-04,夜,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,817.68,163.54,5,120,2,60,0,35,0,667.68,0,0,55,0,9166,10,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-125,,,2026-05-05,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,75,15,5,120,2,25,0,10,0,0,0,0,40,0,0,260,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-126,,,2026-05-06,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,639.39,127.88,5,100,2,25,95,70,0,439.39,0,0,10,0,6600,600,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-127,,,2026-05-06,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,970.97,194.19,5,100,2,240,0,0,0,660.97,0,0,70,0,42846,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-128,,,2026-05-07,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,925.89,185.18,5,100,2,165,0,75,0,575.89,30,0,80,0,28938,600,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-129,,,2026-05-08,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,589.04,117.81,5,100,2,140,0,50,0,359.04,0,0,40,0,44452,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-130,,,2026-05-11,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1099.61,219.92,5,100,2,210,0,115,0,709.61,0,0,65,0,28410,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-131,,,2026-05-11,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1498.76,299.75,5,100,2,580,0,10,0,838.76,0,0,70,0,80214,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-132,,,2026-05-12,白,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,630,126,5,100,2,70,80,230,0,210,0,0,40,0,10000,52,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-133,,,2026-05-12,夜,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,1322.42,264.48,5,100,2,495,0,10,0,757.42,0,0,60,0,64700,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-134,,,2026-05-13,白,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,1332.94,266.59,5,100,2,485,0,35,0,672.94,70,0,70,0,80000,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-135,,,2026-05-14,白,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,1064.49,212.9,5,100,2,325,0,65,0,549.49,45,0,80,0,60920,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-136,,,2026-05-14,夜,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,1209.11,241.82,5,100,2,370,0,115,0,579.11,15,0,65,65,53030,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-137,,,2026-05-15,白,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,1049.92,209.98,5,100,2,285,0,125,0,534.92,15,0,90,0,47418,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-138,,,2026-05-15,夜,,,1-ocp-80t,1# OCP-80T,Armature High Amp,48187063AA,-,964.58,192.92,5,100,2,420,0,5,0,484.58,0,0,20,35,72806,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-139,,,2026-05-16,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1952.78,390.56,5,120,2,165,60,150,0,1507.78,15,0,55,0,11950,50,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-140,,,2026-05-16,夜,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,773.58,154.72,5,120,2,185,0,195,0,348.58,15,0,30,0,32480,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-141,,,2026-05-18,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,352.13,70.43,5,120,2,115,15,45,0,162.13,0,0,10,5,22130,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-142,,,2026-05-18,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,697.28,139.46,5,100,2,40,20,45,25,447.28,60,0,60,0,5634,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-143,,,2026-05-18,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,740.49,148.1,5,100,2,95,0,90,0,475.49,0,0,80,0,19580,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-144,,,2026-05-19,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,831.89,166.38,5,100,2,35,0,195,0,501.89,15,0,85,0,5300,64,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-145,,,2026-05-20,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,709.03,141.81,5,100,2,195,0,65,0,379.03,0,0,70,0,54020,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-146,,,2026-05-20,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,225,45,5,100,2,25,0,130,0,0,0,0,70,0,0,1200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-147,,,2026-05-21,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,966.4,193.28,5,100,2,290,0,115,0,501.4,0,0,60,0,42800,116,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-148,,,2026-05-21,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1278.47,255.69,5,100,2,420,0,35,0,748.47,0,0,75,0,61726,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-149,,,2026-05-22,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,922.55,184.51,5,100,2,30,0,105,0,707.55,0,0,80,0,4028,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-150,,,2026-05-23,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,809.64,161.93,5,100,2,170,0,175,0,384.64,0,0,80,0,35800,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-151,,,2026-05-23,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,820.77,164.15,5,100,2,330,0,85,0,370.77,0,0,35,0,64082,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-152,,,2026-05-24,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1141.62,228.32,5,100,2,265,0,115,0,691.62,0,0,70,0,36400,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-153,,,2026-05-24,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,215,43,5,100,2,25,0,135,0,0,0,0,55,0,0,280,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-154,,,2026-05-25,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1309.13,261.83,5,100,2,530,0,50,0,649.13,0,0,80,0,86546,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-155,,,2026-05-25,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,908.46,181.69,5,100,2,170,0,15,0,648.46,0,0,75,0,29886,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-156,,,2026-05-26,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1026.46,205.29,5,100,2,185,0,90,0,656.46,15,0,80,0,27618,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-157,,,2026-05-26,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,125,25,5,100,2,25,0,55,0,0,0,0,45,0,0,1186,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-158,,,2026-05-27,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1037.13,207.43,5,100,2,315,0,65,0,577.13,0,0,80,0,56218,140,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-159,,,2026-05-27,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,887.55,177.51,5,100,2,335,0,40,0,442.55,0,0,65,5,62072,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-160,,,2026-05-28,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1165.04,233.01,5,80,2,305,0,155,0,625.04,0,0,80,0,33182,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-161,,,2026-05-28,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,971.71,194.34,5,80,2,355,0,85,0,471.71,0,0,60,0,54788,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-162,,,2026-05-29,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1089.25,217.85,5,80,2,95,0,15,55,849.25,0,0,75,0,10202,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-163,,,2026-05-29,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,831.89,166.38,5,80,2,110,0,65,0,586.89,0,0,70,0,15744,160,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-164,,,2026-05-30,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1258.77,251.75,5,80,2,350,30,5,0,793.77,0,0,80,0,40566,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-165,,,2026-05-30,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,588.25,117.65,5,80,2,165,0,60,0,338.25,15,0,10,0,32000,316,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-166,,,2026-05-31,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1227.58,245.52,5,80,2,240,0,65,0,852.58,0,0,70,0,23646,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-167,,,2026-06-01,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,978.31,195.66,5,80,2,225,0,135,0,528.31,15,0,75,0,30664,360,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-168,,,2026-06-01,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1323.53,264.71,5,80,2,340,0,60,0,858.53,0,0,65,0,33900,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-169,,,2026-06-02,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,863.61,172.72,5,80,2,190,0,215,0,368.61,10,0,80,0,30102,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-170,,,2026-06-02,夜,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,1461.97,292.39,5,80,2,430,0,70,0,831.97,0,0,65,65,38040,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-171,,,2026-06-03,白,,,1-ocp-80t,1# OCP-80T,Magnet Loop,48187070AA,-,962.16,192.43,5,80,2,110,0,130,85,637.16,0,0,0,0,14640,360,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-172,,,2026-06-03,夜,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1350.91,270.18,5,120,2,355,135,70,0,710.91,10,0,70,0,62320,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-173,,,2026-06-04,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,160,32,5,120,2,25,0,85,0,0,0,0,50,0,0,1356,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-174,,,2026-06-04,夜,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1501.82,300.36,5,120,2,280,0,30,0,1106.82,15,0,70,0,34000,280,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-175,,,2026-06-05,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1106.94,221.39,5,120,2,155,0,60,0,836.94,0,0,55,0,24224,2514,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-176,,,2026-06-05,夜,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1497.1,299.42,5,120,2,405,0,45,0,937.1,40,0,70,0,56530,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-177,,,2026-06-08,白,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,1281.11,256.22,5,100,3,205,105,55,60,756.11,20,0,80,0,42702,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-178,,,2026-06-09,白,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,754.47,150.89,5,100,3,280,0,30,30,334.47,40,0,35,5,87899,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-179,,,2026-06-09,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,410.72,82.14,5,110,3,115,40,50,0,160.72,0,0,45,0,36600,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-180,,,2026-06-09,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1150.54,230.11,5,110,3,300,0,35,0,715.54,30,0,70,0,76788,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-181,,,2026-06-10,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,761.37,152.27,5,110,3,135,0,50,0,486.37,0,0,90,0,47630,130,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-182,,,2026-06-10,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1026.73,205.35,5,110,3,250,0,235,0,446.73,25,0,70,0,65560,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-183,,,2026-06-11,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1060.97,212.19,5,110,3,445,0,55,0,515.97,0,0,45,0,126651,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-184,,,2026-06-12,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1159.04,231.81,5,120,2,220,180,75,0,584.04,15,0,85,0,45202,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-185,,,2026-06-12,夜,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,1390.62,278.12,5,120,2,505,0,40,0,730.62,45,0,70,0,91238,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-186,,,2026-06-13,白,,,1-ocp-80t,1# OCP-80T,LOAD-TERM-HI,48187055AA,-,768.33,153.67,5,120,2,230,0,65,0,343.33,10,0,45,75,47430,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-187,,,2026-06-13,夜,,,1-ocp-80t,1# OCP-80T,Arc Stack Plate,48187199AA,-,1326.31,265.26,5,100,3,395,105,25,0,716.31,15,0,70,0,93468,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-188,,,2026-06-15,白,,,1-ocp-80t,1# OCP-80T,Arc Stack Plate,48187199AA,-,18096.22,3619.24,5,100,3,270,0,45,15,17681.22,0,0,85,0,2428,90,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-189,,,2026-06-15,夜,,,1-ocp-80t,1# OCP-80T,Arc Stack Plate,48187199AA,-,1256.15,251.23,5,100,3,90,0,75,0,976.15,0,0,65,50,13000,50,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-190,,,2026-06-16,白,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,140,28,5,100,3,25,5,75,0,0,15,0,20,0,0,318,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-191,,,2026-06-17,白,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,1212.03,242.41,5,100,3,470,0,60,0,582.03,0,0,100,0,121127,160,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-192,,,2026-06-17,夜,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,1050.04,210.01,5,100,3,295,0,105,0,565.04,15,0,70,0,75964,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-193,,,2026-06-18,白,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,1178.82,235.76,5,100,3,500,0,45,0,518.82,15,0,100,0,148895,130,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-194,,,2026-06-19,白,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,1362.93,272.59,5,100,3,540,0,30,0,702.93,15,0,75,0,127908,90,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-195,,,2026-06-19,夜,,,1-ocp-80t,1# OCP-80T,High Arc Plate,48187053AA,-,208.4,41.68,5,100,3,25,0,115,0,48.4,0,0,15,5,37965,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-196,,,2026-06-20,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1056.01,211.2,5,100,2,360,0,75,0,541.01,0,0,80,0,67208,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-197,,,2026-06-20,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,945.26,189.05,5,100,2,220,0,70,0,585.26,0,0,70,0,39094,400,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-198,,,2026-06-21,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1164.98,233,5,100,2,405,0,100,0,579.98,15,0,65,0,69132,280,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-199,,,2026-06-21,夜,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,1300.44,260.09,5,100,2,520,0,30,0,680.44,0,0,70,0,85592,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-200,,,2026-06-22,白,,,1-ocp-80t,1# OCP-80T,MIDDLE,48187096,-,313.7,62.74,5,100,2,40,0,15,0,193.7,0,0,15,50,1652,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-201,,,2026-06-22,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1254.42,250.88,5,110,3,305,240,40,0,594.42,0,0,75,0,92282,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-202,,,2026-06-23,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1060.88,212.18,5,110,3,410,0,130,0,410.88,30,0,80,0,148181,130,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-203,,,2026-06-23,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,762.15,152.43,5,110,3,95,0,45,0,552.15,0,0,70,0,30944,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-204,,,2026-06-24,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1143.1,228.62,5,110,3,385,0,100,0,558.1,25,0,75,0,110409,36,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-205,,,2026-06-24,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,1139.72,227.94,5,110,3,405,0,60,0,594.72,10,0,70,0,119106,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-206,,,2026-06-25,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,752.57,150.51,5,110,3,155,0,110,0,402.57,5,0,80,0,59718,285,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-207,,,2026-06-25,夜,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,916.92,183.38,5,110,3,75,0,45,0,726.92,0,0,70,0,18556,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-1-ocp-80t-208,,,2026-06-26,白,,,1-ocp-80t,1# OCP-80T,Medium Arc Platel,48187097AA,-,477.41,95.48,5,110,3,190,5,35,0,202.41,20,0,20,5,66600,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
